,dataset,metric,graphid,rule,pred,fidelity,infidelity,mags,spars
0,ba2,cosine,263,18,0.2839246988296509,0.2839246988296509,0,3,0.0
0,ba2,cosine,263,19,0.2839246988296509,0.2839246988296509,0,3,0.0
0,ba2,cosine,263,20,0.2839246988296509,0.37735211849212646,0.7364557385444641,3,0.12
0,ba2,cosine,263,21,0.2839246988296509,0.2839246988296509,0,3,0.0
0,ba2,cosine,263,22,0.2839246988296509,0.7229751348495483,0.14374519884586334,4,0.16
0,ba2,cosine,263,23,0.2839246988296509,0.2839246988296509,0,3,0.0
0,ba2,cosine,263,24,0.2839246988296509,0.19455264508724213,0.4761865735054016,4,0.44
0,ba2,cosine,264,0,0.2906050980091095,0.2906050980091095,0,15,0.0
0,ba2,cosine,264,1,0.2906050980091095,0.14374525845050812,0.3501165509223938,5,0.76
0,ba2,cosine,264,2,0.2906050980091095,0.14374518394470215,0.5314064621925354,3,0.72
0,ba2,cosine,264,3,0.2906050980091095,0.2906050980091095,0,2,0.0
0,ba2,cosine,264,4,0.2906050980091095,0.2906050980091095,0,4,0.0
0,ba2,cosine,264,5,0.2906050980091095,0.171810120344162,0.3492518365383148,2,0.6
0,ba2,cosine,264,6,0.2906050980091095,0.171810120344162,0.34894129633903503,2,0.6
0,ba2,cosine,264,7,0.2906050980091095,0.3632182478904724,0.7208060622215271,3,0.16
0,ba2,cosine,264,8,0.2906050980091095,0.2890682816505432,0.1437450349330902,2,0.08
0,ba2,cosine,264,9,0.2906050980091095,0.7268050312995911,0.1437450647354126,3,0.2
0,ba2,cosine,264,10,0.2906050980091095,0.24211269617080688,0.19184374809265137,3,0.32
0,ba2,cosine,264,11,0.2906050980091095,0.2906050980091095,0,3,0.0
0,ba2,cosine,264,12,0.2906050980091095,0.2906050980091095,0,3,0.0
0,ba2,cosine,264,13,0.2906050980091095,0.37084895372390747,0.7364557385444641,3,0.12
0,ba2,cosine,264,14,0.2906050980091095,0.2906050980091095,0,3,0.0
0,ba2,cosine,264,15,0.2906050980091095,0.22798454761505127,0.7364557385444641,3,0.12
0,ba2,cosine,264,16,0.2906050980091095,0.2906050980091095,0,3,0.0
0,ba2,cosine,264,17,0.2906050980091095,0.7268050312995911,0.1437450647354126,3,0.2
0,ba2,cosine,264,18,0.2906050980091095,0.2906050980091095,0,3,0.0
0,ba2,cosine,264,19,0.2906050980091095,0.2906050980091095,0,3,0.0
0,ba2,cosine,264,20,0.2906050980091095,0.18017327785491943,0.6542133092880249,3,0.28
0,ba2,cosine,264,21,0.2906050980091095,0.2906050980091095,0,3,0.0
0,ba2,cosine,264,22,0.2906050980091095,0.23639434576034546,0.35726454854011536,4,0.4
0,ba2,cosine,264,23,0.2906050980091095,0.2906050980091095,0,3,0.0
0,ba2,cosine,264,24,0.2906050980091095,0.14374518394470215,0.6573206186294556,4,0.36
0,ba2,cosine,265,0,0.7252652645111084,0.7252652645111084,0,15,0.0
0,ba2,cosine,265,1,0.7252652645111084,0.3708142936229706,0.7258201241493225,5,0.2
0,ba2,cosine,265,2,0.7252652645111084,0.24900954961776733,0.7048494219779968,3,0.68
0,ba2,cosine,265,3,0.7252652645111084,0.7252652645111084,0,2,0.0
0,ba2,cosine,265,4,0.7252652645111084,0.7252652645111084,0,4,0.0
0,ba2,cosine,265,5,0.7252652645111084,0.32544517517089844,0.3559323251247406,2,0.68
0,ba2,cosine,265,6,0.7252652645111084,0.23013253509998322,0.32935696840286255,2,0.72
0,ba2,cosine,265,7,0.7252652645111084,0.7252652645111084,0,3,0.0
0,ba2,cosine,265,8,0.7252652645111084,0.3594714105129242,0.7214434146881104,2,0.24
0,ba2,cosine,265,9,0.7252652645111084,0.7252652645111084,0,3,0.0
0,ba2,cosine,265,10,0.7252652645111084,0.2781599760055542,0.7364557385444641,3,0.12
0,ba2,cosine,265,11,0.7252652645111084,0.7252652645111084,0,3,0.0
0,ba2,cosine,265,12,0.7252652645111084,0.7252652645111084,0,3,0.0
0,ba2,cosine,265,13,0.7252652645111084,0.7252652645111084,0,3,0.0
0,ba2,cosine,265,14,0.7252652645111084,0.7252652645111084,0,3,0.0
0,ba2,cosine,265,15,0.7252652645111084,0.2613352835178375,0.4273451864719391,3,0.32
0,ba2,cosine,265,16,0.7252652645111084,0.7252652645111084,0,3,0.0
0,ba2,cosine,265,17,0.7252652645111084,0.7252652645111084,0,3,0.0
0,ba2,cosine,265,18,0.7252652645111084,0.3730250597000122,0.7364557385444641,3,0.12
0,ba2,cosine,265,19,0.7252652645111084,0.3730250597000122,0.7364557385444641,3,0.12
0,ba2,cosine,265,20,0.7252652645111084,0.14374524354934692,0.5748871564865112,3,0.4
0,ba2,cosine,265,21,0.7252652645111084,0.3730250597000122,0.7364557385444641,3,0.12
0,ba2,cosine,265,22,0.7252652645111084,0.3708142936229706,0.7258201241493225,4,0.2
0,ba2,cosine,265,23,0.7252652645111084,0.7252652645111084,0,3,0.0
0,ba2,cosine,265,24,0.7252652645111084,0.36087778210639954,0.7208060622215271,4,0.16
0,ba2,cosine,266,0,0.7140718698501587,0.2346264123916626,0.6886290311813354,15,0.6
0,ba2,cosine,266,1,0.7140718698501587,0.3470241129398346,0.7258201241493225,5,0.2
0,ba2,cosine,266,2,0.7140718698501587,0.1437452882528305,0.72649085521698,3,0.64
0,ba2,cosine,266,3,0.7140718698501587,0.2769736647605896,0.6950808167457581,2,0.4
0,ba2,cosine,266,4,0.7140718698501587,0.7140718698501587,0,4,0.0
0,ba2,cosine,266,5,0.7140718698501587,0.24761001765727997,0.7021219730377197,2,0.52
0,ba2,cosine,266,6,0.7140718698501587,0.1915983408689499,0.7209682464599609,2,0.56
0,ba2,cosine,266,7,0.7140718698501587,0.7140718698501587,0,3,0.0
0,ba2,cosine,266,8,0.7140718698501587,0.2769736647605896,0.6950808167457581,2,0.4
0,ba2,cosine,266,9,0.7140718698501587,0.7140718698501587,0,3,0.0
0,ba2,cosine,266,10,0.7140718698501587,0.7140718698501587,0,3,0.0
0,ba2,cosine,266,11,0.7140718698501587,0.7140718698501587,0,3,0.0
0,ba2,cosine,266,12,0.7140718698501587,0.7140718698501587,0,3,0.0
0,ba2,cosine,266,13,0.7140718698501587,0.7140718698501587,0,3,0.0
0,ba2,cosine,266,14,0.7140718698501587,0.7140718698501587,0,3,0.0
0,ba2,cosine,266,15,0.7140718698501587,0.20510265231132507,0.7144733667373657,3,0.28
0,ba2,cosine,266,16,0.7140718698501587,0.7140718698501587,0,3,0.0
0,ba2,cosine,266,17,0.7140718698501587,0.7140718698501587,0,3,0.0
0,ba2,cosine,266,18,0.7140718698501587,0.33334651589393616,0.7364557385444641,3,0.12
0,ba2,cosine,266,19,0.7140718698501587,0.33334651589393616,0.7364557385444641,3,0.12
0,ba2,cosine,266,20,0.7140718698501587,0.3470241129398346,0.7258201241493225,3,0.2
0,ba2,cosine,266,21,0.7140718698501587,0.7140718698501587,0,3,0.0
0,ba2,cosine,266,22,0.7140718698501587,0.3470241129398346,0.7258201241493225,4,0.2
0,ba2,cosine,266,23,0.7140718698501587,0.33334651589393616,0.7364557385444641,3,0.12
0,ba2,cosine,266,24,0.7140718698501587,0.19376975297927856,0.7067746520042419,4,0.36
0,ba2,cosine,267,0,0.28162243962287903,0.28162243962287903,0,15,0.0
0,ba2,cosine,267,1,0.28162243962287903,0.14374566078186035,0.3284243047237396,5,0.76
0,ba2,cosine,267,2,0.28162243962287903,0.22239933907985687,0.7157532572746277,3,0.6
0,ba2,cosine,267,3,0.28162243962287903,0.28162243962287903,0,2,0.0
0,ba2,cosine,267,4,0.28162243962287903,0.28162243962287903,0,4,0.0
0,ba2,cosine,267,5,0.28162243962287903,0.14374513924121857,0.7169962525367737,2,0.56
0,ba2,cosine,267,6,0.28162243962287903,0.14374518394470215,0.7144824266433716,2,0.56
0,ba2,cosine,267,7,0.28162243962287903,0.28162243962287903,0,3,0.0
0,ba2,cosine,267,8,0.28162243962287903,0.15943273901939392,0.7029743194580078,2,0.44
0,ba2,cosine,267,9,0.28162243962287903,0.35503682494163513,0.19500498473644257,3,0.28
0,ba2,cosine,267,10,0.28162243962287903,0.35503682494163513,0.19500498473644257,3,0.28
0,ba2,cosine,267,11,0.28162243962287903,0.28162243962287903,0,3,0.0
0,ba2,cosine,267,12,0.28162243962287903,0.28162243962287903,0,3,0.0
0,ba2,cosine,267,13,0.28162243962287903,0.37586674094200134,0.7364557385444641,3,0.12
0,ba2,cosine,267,14,0.28162243962287903,0.28162243962287903,0,3,0.0
0,ba2,cosine,267,15,0.28162243962287903,0.28162243962287903,0,3,0.0
0,ba2,cosine,267,16,0.28162243962287903,0.28162243962287903,0,3,0.0
0,ba2,cosine,267,17,0.28162243962287903,0.35503682494163513,0.19500498473644257,3,0.28
0,ba2,cosine,267,18,0.28162243962287903,0.28162243962287903,0,3,0.0
0,ba2,cosine,267,19,0.28162243962287903,0.28162243962287903,0,3,0.0
0,ba2,cosine,267,20,0.28162243962287903,0.37586674094200134,0.7364557385444641,3,0.12
0,ba2,cosine,267,21,0.28162243962287903,0.28162243962287903,0,3,0.0
0,ba2,cosine,267,22,0.28162243962287903,0.7217180132865906,0.14374516904354095,4,0.12
0,ba2,cosine,267,23,0.28162243962287903,0.28162243962287903,0,3,0.0
0,ba2,cosine,267,24,0.28162243962287903,0.28162243962287903,0,4,0.0
0,ba2,cosine,268,0,0.7234959006309509,0.7234959006309509,0,15,0.0
0,ba2,cosine,268,1,0.7234959006309509,0.2976907193660736,0.7258201241493225,5,0.2
0,ba2,cosine,268,2,0.7234959006309509,0.23013319075107574,0.7226449847221375,3,0.72
0,ba2,cosine,268,3,0.7234959006309509,0.37066325545310974,0.7053744792938232,2,0.24
0,ba2,cosine,268,4,0.7234959006309509,0.7234959006309509,0,4,0.0
0,ba2,cosine,268,5,0.7234959006309509,0.19796784222126007,0.3340839445590973,2,0.6
0,ba2,cosine,268,6,0.7234959006309509,0.14374566078186035,0.36551451683044434,2,0.72
0,ba2,cosine,268,7,0.7234959006309509,0.7234959006309509,0,3,0.0
0,ba2,cosine,268,8,0.7234959006309509,0.3074081838130951,0.7045220136642456,2,0.4
0,ba2,cosine,268,9,0.7234959006309509,0.7234959006309509,0,3,0.0
0,ba2,cosine,268,10,0.7234959006309509,0.7234959006309509,0,3,0.0
0,ba2,cosine,268,11,0.7234959006309509,0.7234959006309509,0,3,0.0
0,ba2,cosine,268,12,0.7234959006309509,0.7234959006309509,0,3,0.0
0,ba2,cosine,268,13,0.7234959006309509,0.7234959006309509,0,3,0.0
0,ba2,cosine,268,14,0.7234959006309509,0.7234959006309509,0,3,0.0
0,ba2,cosine,268,15,0.7234959006309509,0.19006970524787903,0.7252049446105957,3,0.32
0,ba2,cosine,268,16,0.7234959006309509,0.7234959006309509,0,3,0.0
0,ba2,cosine,268,17,0.7234959006309509,0.7234959006309509,0,3,0.0
0,ba2,cosine,268,18,0.7234959006309509,0.35742679238319397,0.7364557385444641,3,0.12
0,ba2,cosine,268,19,0.7234959006309509,0.35742679238319397,0.7364557385444641,3,0.12
0,ba2,cosine,268,20,0.7234959006309509,0.19796791672706604,0.5551915764808655,3,0.2
0,ba2,cosine,268,21,0.7234959006309509,0.35742679238319397,0.7364557385444641,3,0.12
0,ba2,cosine,268,22,0.7234959006309509,0.2976907193660736,0.7258201241493225,4,0.2
0,ba2,cosine,268,23,0.7234959006309509,0.7234959006309509,0,3,0.0
0,ba2,cosine,268,24,0.7234959006309509,0.18682672083377838,0.7144733667373657,4,0.28
0,ba2,cosine,269,0,0.27721208333969116,0.27721208333969116,0,15,0.0
0,ba2,cosine,269,1,0.27721208333969116,0.14374518394470215,0.5799550414085388,5,0.72
0,ba2,cosine,269,2,0.27721208333969116,0.2259146124124527,0.7256729602813721,3,0.56
0,ba2,cosine,269,3,0.27721208333969116,0.24313747882843018,0.7053744792938232,2,0.24
0,ba2,cosine,269,4,0.27721208333969116,0.27721208333969116,0,4,0.0
0,ba2,cosine,269,5,0.27721208333969116,0.22591453790664673,0.7098767161369324,2,0.56
0,ba2,cosine,269,6,0.27721208333969116,0.19796793162822723,0.33565402030944824,2,0.6
0,ba2,cosine,269,7,0.27721208333969116,0.27721208333969116,0,3,0.0
0,ba2,cosine,269,8,0.27721208333969116,0.20392318069934845,0.7029743194580078,2,0.44
0,ba2,cosine,269,9,0.27721208333969116,0.14374524354934692,0.19184374809265137,3,0.32
0,ba2,cosine,269,10,0.27721208333969116,0.14374524354934692,0.19184374809265137,3,0.32
0,ba2,cosine,269,11,0.27721208333969116,0.27721208333969116,0,3,0.0
0,ba2,cosine,269,12,0.27721208333969116,0.27721208333969116,0,3,0.0
0,ba2,cosine,269,13,0.27721208333969116,0.5697016716003418,0.1437450647354126,3,0.2
0,ba2,cosine,269,14,0.27721208333969116,0.27721208333969116,0,3,0.0
0,ba2,cosine,269,15,0.27721208333969116,0.17926116287708282,0.7208060622215271,3,0.16
0,ba2,cosine,269,16,0.27721208333969116,0.27721208333969116,0,3,0.0
0,ba2,cosine,269,17,0.27721208333969116,0.14374519884586334,0.45713067054748535,3,0.24
0,ba2,cosine,269,18,0.27721208333969116,0.27721208333969116,0,3,0.0
0,ba2,cosine,269,19,0.27721208333969116,0.27721208333969116,0,3,0.0
0,ba2,cosine,269,20,0.27721208333969116,0.34736981987953186,0.7364557385444641,3,0.12
0,ba2,cosine,269,21,0.27721208333969116,0.27721208333969116,0,3,0.0
0,ba2,cosine,269,22,0.27721208333969116,0.7205586433410645,0.1437450349330902,4,0.24
0,ba2,cosine,269,23,0.27721208333969116,0.27721208333969116,0,3,0.0
0,ba2,cosine,269,24,0.27721208333969116,0.18161849677562714,0.7101691365242004,4,0.2
0,ba2,cosine,270,0,0.2859340012073517,0.2859340012073517,0,15,0.0
0,ba2,cosine,270,1,0.2859340012073517,0.14374519884586334,0.7212173938751221,5,0.68
0,ba2,cosine,270,2,0.2859340012073517,0.14374524354934692,0.7258672714233398,3,0.64
0,ba2,cosine,270,3,0.2859340012073517,0.22784863412380219,0.6994062662124634,2,0.32
0,ba2,cosine,270,4,0.2859340012073517,0.2859340012073517,0,4,0.0
0,ba2,cosine,270,5,0.2859340012073517,0.3406524956226349,0.7050085067749023,2,0.6
0,ba2,cosine,270,6,0.2859340012073517,0.23396913707256317,0.3346177935600281,2,0.64
0,ba2,cosine,270,7,0.2859340012073517,0.2859340012073517,0,3,0.0
0,ba2,cosine,270,8,0.2859340012073517,0.22784863412380219,0.6994062662124634,2,0.32
0,ba2,cosine,270,9,0.2859340012073517,0.7147321105003357,0.19104711711406708,3,0.24
0,ba2,cosine,270,10,0.2859340012073517,0.7147321105003357,0.19104711711406708,3,0.24
0,ba2,cosine,270,11,0.2859340012073517,0.2859340012073517,0,3,0.0
0,ba2,cosine,270,12,0.2859340012073517,0.2859340012073517,0,3,0.0
0,ba2,cosine,270,13,0.2859340012073517,0.2859340012073517,0,3,0.0
0,ba2,cosine,270,14,0.2859340012073517,0.2859340012073517,0,3,0.0
0,ba2,cosine,270,15,0.2859340012073517,0.17847737669944763,0.6972829103469849,3,0.44
0,ba2,cosine,270,16,0.2859340012073517,0.2859340012073517,0,3,0.0
0,ba2,cosine,270,17,0.2859340012073517,0.34816575050354004,0.7208060622215271,3,0.16
0,ba2,cosine,270,18,0.2859340012073517,0.2859340012073517,0,3,0.0
0,ba2,cosine,270,19,0.2859340012073517,0.2859340012073517,0,3,0.0
0,ba2,cosine,270,20,0.2859340012073517,0.2859340012073517,0,3,0.0
0,ba2,cosine,270,21,0.2859340012073517,0.2859340012073517,0,3,0.0
0,ba2,cosine,270,22,0.2859340012073517,0.3410634696483612,0.14374525845050812,4,0.48
0,ba2,cosine,270,23,0.2859340012073517,0.2859340012073517,0,3,0.0
0,ba2,cosine,270,24,0.2859340012073517,0.1437452882528305,0.7247231602668762,4,0.56
0,ba2,cosine,271,0,0.29580506682395935,0.19796782732009888,0.6886290311813354,15,0.6
0,ba2,cosine,271,1,0.29580506682395935,0.14374566078186035,0.3658769428730011,5,0.64
0,ba2,cosine,271,2,0.29580506682395935,0.14374524354934692,0.7210224270820618,3,0.6
0,ba2,cosine,271,3,0.29580506682395935,0.20876023173332214,0.6934493184089661,2,0.44
0,ba2,cosine,271,4,0.29580506682395935,0.29580506682395935,0,4,0.0
0,ba2,cosine,271,5,0.29580506682395935,0.14374518394470215,0.31136682629585266,2,0.48
0,ba2,cosine,271,6,0.29580506682395935,0.14374524354934692,0.7177934050559998,2,0.52
0,ba2,cosine,271,7,0.29580506682395935,0.29580506682395935,0,3,0.0
0,ba2,cosine,271,8,0.29580506682395935,0.20876023173332214,0.6934493184089661,2,0.44
0,ba2,cosine,271,9,0.29580506682395935,0.7036601305007935,0.7364557385444641,3,0.12
0,ba2,cosine,271,10,0.29580506682395935,0.202680766582489,0.7364557385444641,3,0.12
0,ba2,cosine,271,11,0.29580506682395935,0.7026883363723755,0.7321114540100098,3,0.16
0,ba2,cosine,271,12,0.29580506682395935,0.7036601305007935,0.7364557385444641,3,0.12
0,ba2,cosine,271,13,0.29580506682395935,0.16649414598941803,0.45713067054748535,3,0.24
0,ba2,cosine,271,14,0.29580506682395935,0.7026883363723755,0.7321114540100098,3,0.16
0,ba2,cosine,271,15,0.29580506682395935,0.14374525845050812,0.725756824016571,3,0.2
0,ba2,cosine,271,16,0.29580506682395935,0.7036601305007935,0.7364557385444641,3,0.12
0,ba2,cosine,271,17,0.29580506682395935,0.202680766582489,0.7364557385444641,3,0.12
0,ba2,cosine,271,18,0.29580506682395935,0.7036601305007935,0.7364557385444641,3,0.12
0,ba2,cosine,271,19,0.29580506682395935,0.7036601305007935,0.7364557385444641,3,0.12
0,ba2,cosine,271,20,0.29580506682395935,0.202680766582489,0.7364557385444641,3,0.12
0,ba2,cosine,271,21,0.29580506682395935,0.7036601305007935,0.7364557385444641,3,0.12
0,ba2,cosine,271,22,0.29580506682395935,0.7283693552017212,0.1437452882528305,4,0.44
0,ba2,cosine,271,23,0.29580506682395935,0.7036601305007935,0.7364557385444641,3,0.12
0,ba2,cosine,271,24,0.29580506682395935,0.14374525845050812,0.7180229425430298,4,0.24
0,ba2,cosine,272,0,0.5737121105194092,0.5737121105194092,0,15,0.0
0,ba2,cosine,272,1,0.5737121105194092,0.3031023442745209,0.7258201241493225,5,0.2
0,ba2,cosine,272,2,0.5737121105194092,0.14374525845050812,0.589362382888794,3,0.72
0,ba2,cosine,272,3,0.5737121105194092,0.5970122814178467,0.6994062662124634,2,0.32
0,ba2,cosine,272,4,0.5737121105194092,0.5737121105194092,0,4,0.0
0,ba2,cosine,272,5,0.5737121105194092,0.24056369066238403,0.2941744029521942,2,0.6
0,ba2,cosine,272,6,0.5737121105194092,0.2163027971982956,0.3498122990131378,2,0.68
0,ba2,cosine,272,7,0.5737121105194092,0.5737121105194092,0,3,0.0
0,ba2,cosine,272,8,0.5737121105194092,0.5970122814178467,0.6994062662124634,2,0.32
0,ba2,cosine,272,9,0.5737121105194092,0.20709289610385895,0.7364557385444641,3,0.12
0,ba2,cosine,272,10,0.5737121105194092,0.20709289610385895,0.7364557385444641,3,0.12
0,ba2,cosine,272,11,0.5737121105194092,0.5737121105194092,0,3,0.0
0,ba2,cosine,272,12,0.5737121105194092,0.5737121105194092,0,3,0.0
0,ba2,cosine,272,13,0.5737121105194092,0.5737121105194092,0,3,0.0
0,ba2,cosine,272,14,0.5737121105194092,0.5737121105194092,0,3,0.0
0,ba2,cosine,272,15,0.5737121105194092,0.25154778361320496,0.5410898327827454,3,0.24
0,ba2,cosine,272,16,0.5737121105194092,0.5737121105194092,0,3,0.0
0,ba2,cosine,272,17,0.5737121105194092,0.20709289610385895,0.7364557385444641,3,0.12
0,ba2,cosine,272,18,0.5737121105194092,0.34303420782089233,0.7364557385444641,3,0.12
0,ba2,cosine,272,19,0.5737121105194092,0.34303420782089233,0.7364557385444641,3,0.12
0,ba2,cosine,272,20,0.5737121105194092,0.2104133814573288,0.725756824016571,3,0.2
0,ba2,cosine,272,21,0.5737121105194092,0.5737121105194092,0,3,0.0
0,ba2,cosine,272,22,0.5737121105194092,0.3031023442745209,0.7258201241493225,4,0.2
0,ba2,cosine,272,23,0.5737121105194092,0.5737121105194092,0,3,0.0
0,ba2,cosine,272,24,0.5737121105194092,0.19006966054439545,0.7283511757850647,4,0.32
0,ba2,cosine,273,0,0.2888396680355072,0.2888396680355072,0,15,0.0
0,ba2,cosine,273,1,0.2888396680355072,0.14374566078186035,0.36070483922958374,5,0.68
0,ba2,cosine,273,2,0.2888396680355072,0.19796793162822723,0.7227328419685364,3,0.6
0,ba2,cosine,273,3,0.2888396680355072,0.2888396680355072,0,2,0.0
0,ba2,cosine,273,4,0.2888396680355072,0.2888396680355072,0,4,0.0
0,ba2,cosine,273,5,0.2888396680355072,0.2027730941772461,0.7066013813018799,2,0.52
0,ba2,cosine,273,6,0.2888396680355072,0.22239983081817627,0.33755066990852356,2,0.6
0,ba2,cosine,273,7,0.2888396680355072,0.2888396680355072,0,3,0.0
0,ba2,cosine,273,8,0.2888396680355072,0.2539879381656647,0.7009472846984863,2,0.48
0,ba2,cosine,273,9,0.2888396680355072,0.7177190780639648,0.7321114540100098,3,0.16
0,ba2,cosine,273,10,0.2888396680355072,0.16831496357917786,0.7333386540412903,3,0.28
0,ba2,cosine,273,11,0.2888396680355072,0.2888396680355072,0,3,0.0
0,ba2,cosine,273,12,0.2888396680355072,0.2888396680355072,0,3,0.0
0,ba2,cosine,273,13,0.2888396680355072,0.2888396680355072,0,3,0.0
0,ba2,cosine,273,14,0.2888396680355072,0.2888396680355072,0,3,0.0
0,ba2,cosine,273,15,0.2888396680355072,0.17537957429885864,0.5330472588539124,3,0.4
0,ba2,cosine,273,16,0.2888396680355072,0.2888396680355072,0,3,0.0
0,ba2,cosine,273,17,0.2888396680355072,0.7177190780639648,0.7321114540100098,3,0.16
0,ba2,cosine,273,18,0.2888396680355072,0.2888396680355072,0,3,0.0
0,ba2,cosine,273,19,0.2888396680355072,0.2888396680355072,0,3,0.0
0,ba2,cosine,273,20,0.2888396680355072,0.15751397609710693,0.7364557385444641,3,0.12
0,ba2,cosine,273,21,0.2888396680355072,0.2888396680355072,0,3,0.0
0,ba2,cosine,273,22,0.2888396680355072,0.15751397609710693,0.7364557385444641,4,0.12
0,ba2,cosine,273,23,0.2888396680355072,0.2888396680355072,0,3,0.0
0,ba2,cosine,273,24,0.2888396680355072,0.1753791719675064,0.4786541163921356,4,0.4
0,ba2,cosine,274,0,0.6285669207572937,0.6285669207572937,0,15,0.0
0,ba2,cosine,274,1,0.6285669207572937,0.3299305737018585,0.7258201241493225,5,0.2
0,ba2,cosine,274,2,0.6285669207572937,0.14374518394470215,0.5684658885002136,3,0.72
0,ba2,cosine,274,3,0.6285669207572937,0.6285669207572937,0,2,0.0
0,ba2,cosine,274,4,0.6285669207572937,0.6285669207572937,0,4,0.0
0,ba2,cosine,274,5,0.6285669207572937,0.298810750246048,0.3604123890399933,2,0.64
0,ba2,cosine,274,6,0.6285669207572937,0.14374518394470215,0.3158128261566162,2,0.64
0,ba2,cosine,274,7,0.6285669207572937,0.6285669207572937,0,3,0.0
0,ba2,cosine,274,8,0.6285669207572937,0.35231924057006836,0.7144733667373657,2,0.28
0,ba2,cosine,274,9,0.6285669207572937,0.33985742926597595,0.7364557385444641,3,0.12
0,ba2,cosine,274,10,0.6285669207572937,0.33985742926597595,0.7364557385444641,3,0.12
0,ba2,cosine,274,11,0.6285669207572937,0.6285669207572937,0,3,0.0
0,ba2,cosine,274,12,0.6285669207572937,0.6285669207572937,0,3,0.0
0,ba2,cosine,274,13,0.6285669207572937,0.6285669207572937,0,3,0.0
0,ba2,cosine,274,14,0.6285669207572937,0.6285669207572937,0,3,0.0
0,ba2,cosine,274,15,0.6285669207572937,0.23217715322971344,0.4273451864719391,3,0.32
